CellID,DNA_6,ELANE,CD57,CD45,DNA_7,CD11B,SMA,CD16,DNA_8,ECAD,FOXP3,NCAM,X_centroid,Y_centroid,Area,MajorAxisLength,MinorAxisLength,Eccentricity,Solidity,Extent,Orientation
1081,17913.897435897437,1434.4871794871794,249.23076923076923,439.12820512820514,12011.307692307691,1105.871794871795,821.1794871794872,642.4871794871794,12820.897435897436,1302.3076923076924,403.9230769230769,942.3846153846154,300.1794871794872,1002.6923076923077,39,8.587619324480748,6.153338664320209,0.6975500818170067,0.8863636363636364,0.7222222222222222,1.5576029087484455
1082,20789.746192893403,1138.208121827411,160.39086294416245,1264.3299492385786,14225.543147208122,880.9340101522843,1600.8375634517768,788.6345177664974,15213.832487309644,1140.761421319797,287.74111675126903,879.5025380710659,370.1472081218274,1012.4517766497462,197,20.888388928297744,13.297910498496508,0.771179854755083,0.8382978723404255,0.5596590909090909,-0.5303359864763133
1083,10206.87619047619,1926.4,538.3619047619047,596.6761904761905,6235.809523809524,1323.904761904762,477.8285714285714,1475.9714285714285,7402.980952380953,1168.1714285714286,319.14285714285717,941.8380952380952,1017.7714285714286,1004.5333333333333,105,15.136464539738713,8.96211243947665,0.8058736345053061,0.9292035398230089,0.6818181818181818,-1.1309502902052715
1084,18814.155555555557,1253.8444444444444,182.98888888888888,379.72222222222223,11687.055555555555,948.0555555555555,1265.0333333333333,392.0777777777778,14170.933333333332,1085.9,308.4888888888889,907.4444444444445,836.7222222222222,1006.1333333333333,90,12.222897287816297,9.834948601302317,0.5937722294080593,0.8737864077669902,0.6293706293706294,-1.1832549820051568
1085,14662.511111111111,1600.088888888889,220.62222222222223,1927.0444444444445,8663.31111111111,1486.0222222222221,1914.6666666666667,391.4,9999.977777777778,1224.3777777777777,364.8222222222222,932.7555555555556,1339.911111111111,1006.4,45,8.711123420096998,7.566513809474835,0.4955074743055751,0.8035714285714286,0.5625,0.6781335958390056
1086,32073.298850574713,1333.7586206896551,189.80459770114942,1467.0,21256.0,991.2988505747127,837.3103448275862,501.7241379310345,22916.873563218393,1236.2758620689656,324.2528735632184,943.4252873563219,312.5057471264368,1005.8850574712644,87,14.5288869337956,7.752536764541492,0.8457403373286417,0.8787878787878788,0.6904761904761905,-1.5208435871242827
1087,24523.530612244896,1558.795918367347,202.6122448979592,2057.4897959183672,14706.081632653062,1200.408163265306,1255.5102040816328,1033.6326530612246,17184.530612244896,1741.9591836734694,359.38775510204084,899.9591836734694,509.81632653061223,1005.2448979591836,49,9.174200820805893,6.919948298027919,0.6565488578504021,1.0,0.7777777777777778,-0.4689743729331521
1088,17288.602941176472,1093.8970588235295,171.1985294117647,620.1029411764706,10398.16911764706,854.7426470588235,1704.4264705882354,403.84558823529414,12007.933823529413,957.9705882352941,293.7132352941176,869.8235294117648,848.7647058823529,1008.0808823529412,136,16.421056794119174,11.624246866683437,0.706326052327983,0.8242424242424242,0.6476190476190476,0.5073390330637297
1089,32306.013513513513,1457.5675675675675,186.33783783783784,2675.4054054054054,18038.62162162162,1056.0945945945946,892.3378378378378,399.72972972972974,22349.527027027027,1272.7027027027027,368.1756756756757,903.5945945945946,1105.2837837837837,1007.5675675675676,74,11.793203124895092,8.160012824008394,0.7219693249402747,0.9135802469135802,0.6727272727272727,0.6069751593143872
1090,30452.58064516129,1404.0564516129032,211.67741935483872,1502.7903225806451,16626.9435483871,1077.0725806451612,1179.6532258064517,399.6532258064516,20192.129032258064,1238.2903225806451,338.6290322580645,905.2903225806451,1143.258064516129,1007.6451612903226,124,17.023876976987236,9.903293883247162,0.813382211497286,0.8794326241134752,0.6078431372549019,1.3612411244255544
1091,24033.1,1462.9333333333334,184.46666666666667,1981.7222222222222,13275.266666666666,1297.0222222222221,2346.3555555555554,394.65555555555557,15965.888888888889,1098.8333333333333,313.3333333333333,905.6555555555556,1470.0444444444445,1010.2111111111111,90,18.86626408392338,6.728665819699589,0.9342378155711825,0.8108108108108109,0.4,-0.8079622670087595
1092,16916.5593220339,1343.5762711864406,259.59322033898303,434.33898305084745,9840.694915254237,1241.864406779661,929.5084745762712,551.8135593220339,11753.813559322034,1168.7457627118645,380.08474576271186,947.6101694915254,1896.6610169491526,1006.6440677966102,59,10.494200946475017,7.413187112344265,0.707804909576971,0.8939393939393939,0.7375,-0.566354818641014
1093,17139.190476190477,1260.7619047619048,201.77777777777777,367.74603174603175,9603.730158730159,932.7301587301587,608.1428571428571,496.06349206349205,11335.238095238095,1068.3650793650793,354.63492063492066,888.031746031746,766.9206349206349,1007.6825396825396,63,9.874308447504065,8.316592280540638,0.5390940968184118,0.9545454545454546,0.7875,0.04858861097815799
1094,25598.48780487805,1343.6707317073171,410.3536585365854,1692.3536585365853,16155.841463414634,942.1341463414634,583.329268292683,500.1707317073171,19721.439024390245,1101.4878048780488,325.9146341463415,881.3780487804878,882.6585365853658,1012.1585365853658,82,14.45594033482718,7.655831096201956,0.8482490185815095,0.8541666666666666,0.640625,0.008356164700475748
1095,28974.415384615386,1468.246153846154,143.95384615384614,1790.0307692307692,16399.353846153845,2408.353846153846,714.8615384615384,1059.4307692307693,20062.384615384617,1567.6461538461538,291.6923076923077,891.6307692307693,1298.8,1007.1692307692308,65,9.372014976299996,8.967773223369543,0.29052584180609026,0.9285714285714286,0.7222222222222222,1.2828871009837943
1096,27738.305084745763,1166.406779661017,208.20338983050848,1301.5084745762713,16654.186440677968,733.0169491525423,858.8644067796611,441.3728813559322,20662.033898305086,1303.1186440677966,307.20338983050846,876.6949152542373,1527.5762711864406,1007.4067796610169,59,11.256897195352138,6.856839652528669,0.7930754480608442,0.9365079365079365,0.6704545454545454,-0.34188280514769853
1097,36678.78431372549,1650.1176470588234,184.98039215686273,2126.705882352941,23392.21568627451,1341.8235294117646,941.9803921568628,899.8823529411765,25246.07843137255,1228.2745098039215,357.6470588235294,918.5882352941177,404.4901960784314,1007.3529411764706,51,10.193128370877384,6.464657072868862,0.7731549494094392,0.8947368421052632,0.7285714285714285,-1.459646297400904
1098,22882.6582278481,1616.506329113924,182.13924050632912,1509.9240506329113,13654.898734177215,1045.4303797468353,1017.0126582278481,414.88607594936707,16521.430379746835,2944.746835443038,327.9493670886076,931.4430379746835,928.2025316455696,1007.8987341772151,79,11.303177107041003,9.125015463194801,0.5901460329960726,0.8977272727272727,0.6583333333333333,-1.153642949386121
1099,35210.73469387755,1454.938775510204,194.48979591836735,2030.857142857143,18962.73469387755,1041.5714285714287,973.6734693877551,395.8979591836735,23419.836734693876,1226.1836734693877,366.0612244897959,885.0816326530612,1130.1224489795918,1008.0204081632653,49,8.610785523590884,7.299402586703765,0.5304685604878293,0.9607843137254902,0.7777777777777778,-1.3242582804550473
1100,24564.01948051948,1371.4415584415585,168.73376623376623,1302.142857142857,13766.012987012988,1073.8376623376623,909.3246753246754,579.1103896103896,17184.87012987013,1132.142857142857,308.3961038961039,895.038961038961,1450.4285714285713,1015.8246753246754,154,22.860167324233586,9.140054490419484,0.9165917226262508,0.850828729281768,0.5641025641025641,-0.40092415263414555
1101,17612.338983050846,1366.7627118644068,179.61016949152543,840.3559322033898,11112.762711864407,954.3728813559322,879.5254237288135,401.3728813559322,12696.050847457627,2423.677966101695,269.23728813559325,908.1016949152543,547.3898305084746,1010.8135593220339,59,9.57453124705287,7.948031998298473,0.5575813393906082,0.9076923076923077,0.7375,0.330846911828584
1102,30687.217391304348,1471.608695652174,188.92753623188406,1578.3333333333333,16923.608695652172,1227.6811594202898,1724.0869565217392,424.3768115942029,20640.666666666668,1264.0,357.8985507246377,924.3188405797101,1091.7101449275362,1011.1304347826087,69,9.580572395141688,9.438692657136528,0.17146109675070328,0.8846153846153846,0.6272727272727273,-0.9781952707982581
1103,18534.042857142857,1454.9714285714285,177.9857142857143,1397.3142857142857,10307.728571428572,1311.0857142857142,592.6,449.0,12879.085714285715,2875.9142857142856,318.85714285714283,894.0,1166.9,1010.6285714285714,70,10.12527421651382,8.79106954090647,0.49616146837615216,0.9459459459459459,0.7777777777777778,-0.3386636326421524
1104,25790.23076923077,1461.923076923077,338.75,1511.9038461538462,14227.51923076923,1302.2115384615386,2227.673076923077,1122.0,17652.30769230769,2845.5,369.5192307692308,915.0961538461538,1644.3461538461538,1009.4423076923077,52,9.916115931581452,6.995069682356442,0.7087852141297999,0.9122807017543859,0.7428571428571429,-1.3795421831063583
1105,12980.595238095239,1672.095238095238,219.96428571428572,284.5952380952381,7487.702380952381,1102.654761904762,470.5595238095238,383.10714285714283,9029.92857142857,1958.202380952381,369.3690476190476,938.452380952381,2002.5595238095239,1011.8809523809524,84,12.505118960496334,8.821266550105348,0.7087970664478244,0.875,0.7,-0.4379366369883781
1106,14929.00680272109,2003.4897959183672,174.10204081632654,653.8231292517007,9292.884353741496,1035.142857142857,523.8095238095239,391.44897959183675,10718.918367346938,2893.700680272109,297.34013605442175,931.5918367346939,939.7891156462586,1018.4353741496599,147,22.07346871177005,9.505311493597754,0.9025325886266765,0.8546511627906976,0.5568181818181818,0.3368623432780702
1107,24008.354430379746,1447.2025316455697,174.0126582278481,1399.5822784810127,13600.911392405063,1300.2911392405063,1073.9746835443038,500.2151898734177,16847.240506329115,3065.73417721519,323.6835443037975,889.3164556962025,1156.746835443038,1011.5822784810126,79,11.433145077129293,8.873087369393726,0.6306288570548735,0.9753086419753086,0.7181818181818181,-0.8473493360756257
1108,18136.36809815951,1385.7791411042945,223.70552147239263,945.9141104294479,10629.779141104294,1588.3190184049079,441.92638036809814,551.6932515337423,13050.251533742332,1128.760736196319,306.5398773006135,926.2883435582822,1246.1349693251534,1012.8834355828221,163,17.309445866729902,12.14015743420919,0.7128069775610467,0.9367816091954023,0.7276785714285714,-1.0549783447403907
1109,28317.612903225807,1358.4193548387098,180.31182795698925,2425.6774193548385,15845.483870967742,1360.47311827957,1786.8494623655913,457.26881720430106,19980.40860215054,1113.3010752688172,327.93548387096774,901.8494623655914,1478.3763440860216,1012.3225806451613,93,14.02306589888361,8.731536909226591,0.7824962131869346,0.9207920792079208,0.6038961038961039,-0.9254681297975627
1110,18288.797297297297,1531.6216216216217,254.3918918918919,960.972972972973,10167.635135135135,1149.472972972973,1069.4054054054054,569.2702702702703,12499.175675675675,1279.4594594594594,467.0135135135135,942.7297297297297,1819.8108108108108,1013.5405405405405,74,13.170600059799805,7.255275281598204,0.8345917235801649,0.925,0.5873015873015873,-0.297113350442377
1111,34135.692307692305,1655.3461538461538,216.69230769230768,537.6923076923077,20623.03846153846,1678.8076923076924,920.5576923076923,441.4423076923077,25518.923076923078,1327.2692307692307,406.21153846153845,946.25,1832.7307692307693,1011.3461538461538,52,9.816514277953564,6.901887236889186,0.7111014560787523,0.9285714285714286,0.5777777777777777,-0.6062402301793993
1112,28542.27027027027,1559.7297297297298,284.98198198198196,1509.3153153153153,17045.27927927928,955.0540540540541,1034.8198198198197,778.3243243243244,21108.18918918919,1373.1351351351352,1587.7117117117118,967.6126126126126,1923.936936936937,1013.7477477477478,111,16.12949644290084,8.844041699295683,0.8362720098452855,0.9173553719008265,0.6727272727272727,0.4005674798458395
1113,20767.325581395347,1441.6744186046512,261.4767441860465,465.1279069767442,12481.96511627907,918.1279069767442,1000.6511627906976,559.7790697674419,14963.453488372093,1320.9767441860465,502.3255813953488,950.5581395348837,2023.8139534883721,1012.5348837209302,86,12.133516341211145,9.058971434894994,0.6652650552603169,0.9347826086956522,0.7166666666666667,-0.38715836185021907
1114,19327.435483870966,1344.8064516129032,232.01612903225808,732.8709677419355,11832.516129032258,1125.7096774193549,1078.3709677419354,585.7741935483871,13987.145161290322,1118.6129032258063,327.4193548387097,896.1290322580645,898.5483870967741,1011.983870967742,62,9.658985730230059,8.2667884156423,0.517199184620858,0.9393939393939394,0.6888888888888889,-0.2183589213275455
1115,15880.644628099173,1515.090909090909,284.3471074380165,1389.892561983471,9138.00826446281,4633.0495867768595,612.2396694214876,2372.115702479339,11427.247933884297,1560.404958677686,333.7603305785124,900.7272727272727,1230.3305785123966,1018.8429752066115,121,21.61742172721441,7.771440955165675,0.9331454800321635,0.852112676056338,0.55,0.36204121317484966
1116,26321.564885496184,1379.3435114503816,170.45801526717557,2483.083969465649,14396.748091603053,1235.3587786259543,2470.618320610687,455.0458015267176,18517.297709923663,1086.6946564885495,457.5038167938931,894.9389312977099,1487.0687022900763,1015.763358778626,131,19.892022824683327,8.925906152757316,0.8936734701772323,0.8618421052631579,0.5137254901960784,-0.6796256596275623
1117,10311.801980198019,1386.3861386138615,991.9009900990098,531.8811881188119,6080.683168316832,997.980198019802,665.7029702970297,588.0891089108911,7493.851485148515,1189.2871287128712,299.009900990099,917.8811881188119,1661.019801980198,1014.0891089108911,101,13.556433392978521,9.717326127201037,0.6972731627273953,0.9351851851851852,0.6474358974358975,-0.8563442081641668
1118,25314.01923076923,1327.1538461538462,224.84615384615384,894.2692307692307,14719.538461538461,2918.076923076923,573.8846153846154,522.6153846153846,17895.25,1179.576923076923,363.90384615384613,890.3461538461538,1725.173076923077,1011.9423076923077,52,9.28467231186997,7.191929792763232,0.6324484688266865,0.9122807017543859,0.7222222222222222,0.3789855997531262
1119,30865.460317460318,1643.6507936507937,214.47619047619048,690.3492063492064,19349.349206349205,1633.5238095238096,1006.1111111111111,427.58730158730157,23522.31746031746,1309.7777777777778,403.42857142857144,945.3809523809524,1841.984126984127,1012.5079365079365,63,10.558386759337584,7.7053600074707465,0.6836759361754337,0.9130434782608695,0.63,-0.8865842398280779
1120,26351.95238095238,1464.6031746031747,236.20634920634922,2213.2063492063494,15354.174603174602,1390.6507936507937,1351.3492063492063,1344.3968253968253,18969.26984126984,1224.079365079365,413.7936507936508,951.4603174603175,1869.4761904761904,1013.7936507936508,63,11.09977919577659,7.42217478741726,0.7435523773257189,0.9,0.525,-0.5138588181175238
1121,19010.9,1638.675,339.825,460.4,11160.7,2208.35,815.475,660.55,13436.825,1525.925,563.725,1013.975,1884.7,1011.25,40,8.45810322966915,6.0349390847182764,0.7006453045266462,0.975609756097561,0.8333333333333334,0.2494006583855123
1122,30050.891304347828,1412.391304347826,192.2826086956522,1107.7173913043478,19723.782608695652,967.0869565217391,802.6739130434783,399.54347826086956,21210.91304347826,1181.9130434782608,314.4130434782609,955.2173913043479,317.5652173913044,1013.1086956521739,46,8.3648611838566,7.1892316700875,0.5112094172986232,0.9583333333333334,0.71875,0.8315704557947006
1123,24411.352941176472,1765.6470588235295,236.27450980392157,563.3921568627451,13983.35294117647,2215.843137254902,1079.0588235294117,428.7647058823529,14944.29411764706,1329.2941176470588,369.5882352941176,950.7843137254902,396.1764705882353,1013.2549019607843,51,10.111187330664297,6.703126365150385,0.7486711426266572,0.8947368421052632,0.5666666666666667,-1.1802985364756562
1124,31447.0,1619.82,325.46,1223.76,17909.66,1355.42,1834.56,566.5,22087.74,1538.36,583.1,1049.32,1795.04,1013.18,50,9.016153251709882,7.048757375713912,0.6235391839447407,0.9433962264150944,0.7936507936507936,0.33465078635022255
1125,12717.348258706468,1392.592039800995,245.60696517412936,587.273631840796,8469.119402985074,1097.6169154228855,2176.731343283582,470.23383084577114,9520.731343283582,1252.915422885572,425.60696517412936,968.0199004975125,282.5820895522388,1017.7711442786069,201,18.44270307850932,14.777806723336498,0.598286799395402,0.8701298701298701,0.6979166666666666,-0.22397534973851993
1126,23537.79,1321.94,186.92,1275.03,14877.55,1063.9,1288.69,846.3,16647.61,1099.54,317.35,903.65,385.54,1015.79,100,12.280690131879183,10.589308281694572,0.5064436462244163,0.9090909090909091,0.7575757575757576,0.4822818240523001
1127,26498.90243902439,1437.8658536585365,197.47560975609755,405.7926829268293,15868.707317073171,1204.3048780487804,897.5,404.0365853658537,18979.817073170732,1149.658536585366,349.8536585365854,935.5975609756098,831.0243902439024,1015.0487804878048,82,11.233925262427663,9.606660077479251,0.5183851983939115,0.9213483146067416,0.7454545454545455,0.7858191568427273
1128,27903.26732673267,1907.851485148515,294.05940594059405,360.3069306930693,17038.019801980197,979.3861386138614,450.1188118811881,499.980198019802,20402.227722772277,1348.4455445544554,357.9009900990099,887.3663366336634,1011.7128712871287,1016.4950495049505,101,14.578353492457017,9.438369776384665,0.7621303765896202,0.9099099099099099,0.7062937062937062,-0.5018708148438629
1129,25740.46979865772,1461.2281879194632,191.75838926174498,2792.3825503355706,14476.442953020134,1155.503355704698,984.7919463087248,407.13422818791946,17474.25503355705,1185.8523489932886,350.8322147651007,907.3355704697987,1135.5771812080536,1016.9865771812081,149,16.15483205822101,12.775699957694782,0.6120379439265542,0.8097826086956522,0.5843137254901961,-1.569867453128875
1130,20432.577319587628,1399.4948453608247,150.93814432989691,577.2164948453608,11486.278350515464,1153.0515463917525,661.4226804123712,458.08247422680415,14075.639175257733,2955.6701030927834,264.6185567010309,899.0824742268042,1405.298969072165,1018.8247422680413,97,17.805946049225565,7.013677301253376,0.9191553426607447,0.941747572815534,0.7698412698412699,0.008056547853465422
1131,39021.12727272727,1455.9636363636364,188.23636363636365,2356.2181818181816,21546.672727272726,1165.8181818181818,880.4909090909091,405.8,27764.236363636363,1182.2363636363636,336.3818181818182,886.5454545454545,1504.0545454545454,1014.0727272727273,55,10.919373208992713,6.5767194813185785,0.7982711358330346,0.8870967741935484,0.6111111111111112,-1.0136417053037154
1132,18140.890625,1429.296875,211.078125,683.59375,11619.796875,1054.90625,7561.890625,618.671875,13052.578125,1263.953125,417.734375,1045.046875,511.515625,1016.828125,64,13.778287248215406,6.1589153270413375,0.8945331979025992,0.8648648648648649,0.6530612244897959,0.08378338306398725
1133,30890.776315789473,1366.0526315789473,182.78947368421052,1749.9868421052631,17463.776315789473,1079.6052631578948,1398.9736842105262,410.9605263157895,21751.86842105263,1137.7763157894738,283.42105263157896,879.0657894736842,1349.842105263158,1015.921052631579,76,10.319379732448581,9.42344208149502,0.40755846035404575,0.95,0.76,-0.8126609503480267
1134,25199.452173913043,1363.8260869565217,147.05217391304348,1968.5565217391304,14205.756521739131,1140.8521739130435,1621.5304347826086,523.9217391304347,17727.782608695652,1163.4260869565217,278.5130434782609,883.1565217391304,1378.0869565217392,1018.0695652173913,115,14.637880087534713,10.645438403019485,0.6863697633248746,0.92,0.6318681318681318,-0.7104731521905863
1135,13676.155555555555,1715.9,292.96666666666664,360.1222222222222,7634.433333333333,1264.8111111111111,546.0444444444445,404.96666666666664,9704.011111111111,1968.9,334.02222222222224,915.6444444444444,1557.588888888889,1016.1444444444444,90,12.711771483985634,9.082067614738547,0.6996750544078918,0.9574468085106383,0.6818181818181818,0.5998839936061231
1136,13454.402777777777,1890.2777777777778,281.7916666666667,379.0833333333333,8013.875,1362.236111111111,589.5972222222222,391.80555555555554,9046.291666666666,4558.569444444444,373.1111111111111,933.5138888888889,647.2638888888889,1016.2777777777778,72,10.67251620875396,9.01688349139218,0.5349724467014922,0.9,0.7272727272727273,0.9432344648736504
1137,16912.861313868612,2101.5401459854015,161.79562043795622,383.42335766423355,10204.686131386861,984.956204379562,477.2773722627737,386.7810218978102,12004.197080291971,2469.810218978102,295.6058394160584,936.4598540145986,931.2846715328467,1020.6569343065694,137,17.886057714433665,10.825950259118596,0.7960178577011443,0.8253012048192772,0.5756302521008403,0.21411145161256906
1138,29906.78181818182,1414.7454545454545,219.5090909090909,2052.672727272727,16343.436363636363,1086.5272727272727,909.709090909091,402.58181818181816,20588.545454545456,1227.6545454545455,350.72727272727275,908.9636363636364,1123.9454545454546,1016.2545454545455,55,9.132254930392968,7.827073329866452,0.5151832898548021,0.9016393442622951,0.6790123456790124,-0.682154628132022
1139,26395.797101449276,1404.9565217391305,191.7391304347826,1345.2463768115942,15384.130434782608,4389.565217391304,638.4782608695652,1710.3188405797102,18955.217391304348,1663.1014492753623,347.71014492753625,919.0579710144928,1212.6666666666667,1015.7391304347826,69,10.460573436513334,8.597248238323186,0.5696727756907239,0.92,0.696969696969697,-1.3623856124915779
1140,20363.74226804124,1331.4536082474226,149.48453608247422,1494.4329896907216,11490.072164948453,1236.4639175257732,862.4020618556701,1070.2061855670104,14387.577319587628,1577.4123711340205,263.3814432989691,882.7422680412371,1312.2886597938145,1017.2886597938144,97,12.12978436059702,10.759598432312176,0.46169344906057125,0.9150943396226415,0.7348484848484849,0.43707794137613537
1141,15413.0,1520.611111111111,568.3055555555555,1143.4722222222222,8947.805555555555,1518.1944444444443,600.0833333333334,1268.5833333333333,10902.861111111111,1187.6944444444443,347.3611111111111,936.1666666666666,1701.638888888889,1015.4722222222222,36,7.96434117271485,5.756489461396326,0.6910751813889209,0.9,0.75,-0.387800103025324
1142,31077.44827586207,1549.7758620689656,245.25862068965517,2783.2586206896553,17485.05172413793,1058.8620689655172,1934.8275862068965,493.1896551724138,20685.5,1489.1896551724137,345.7931034482759,928.0172413793103,1074.896551724138,1016.948275862069,58,9.92394504102653,7.811876972798711,0.6167302714225222,0.8656716417910447,0.6444444444444445,1.1602717222110608
1143,28797.777777777777,1385.9027777777778,177.91666666666666,2090.7916666666665,16202.375,1202.375,1398.1805555555557,561.4305555555555,19916.01388888889,1173.513888888889,326.0138888888889,906.125,1147.111111111111,1018.2916666666666,72,10.995636208805948,8.918371061370284,0.5849313994773977,0.8372093023255814,0.6545454545454545,-0.22409899702697383
1144,14583.261904761905,1338.1666666666667,150.71428571428572,443.1190476190476,8194.761904761905,1250.5238095238096,594.452380952381,407.2142857142857,10178.214285714286,4652.9047619047615,267.9047619047619,913.4761904761905,1416.452380952381,1016.9761904761905,42,8.714811590685237,6.234087769840763,0.6987725162122858,0.9333333333333333,0.6666666666666666,-0.394601528415575
1145,14690.953271028038,1229.177570093458,235.9626168224299,380.5514018691589,8398.252336448599,944.2616822429907,726.8504672897196,409.39252336448595,10285.420560747663,1342.4579439252336,309.13084112149534,883.0654205607476,1593.96261682243,1018.9906542056075,107,14.750380423916754,9.375385161108216,0.7720161286363443,0.9304347826086956,0.6331360946745562,0.7582054571105316
1146,14200.494505494506,1344.4725274725274,190.73626373626374,418.2197802197802,8648.824175824177,1055.1868131868132,929.4945054945055,406.38461538461536,9464.021978021978,1135.857142857143,325.5274725274725,944.4285714285714,228.94505494505495,1020.3846153846154,91,12.401053274863454,9.576575501490826,0.6353322839345731,0.9381443298969072,0.7520661157024794,-0.8210984655914384
1147,22100.304,1351.368,203.216,1129.056,14125.112,1183.136,1809.584,701.032,15301.184,1138.816,351.752,908.712,501.616,1026.08,125,24.11113567410606,7.056305017843984,0.9562173286966592,0.8333333333333334,0.5787037037037037,-0.13258349912273704
1148,14364.978193146417,1757.2274143302182,197.42990654205607,359.2897196261682,8317.68847352025,1046.7414330218069,464.69470404984423,377.5981308411215,9895.190031152648,2816.0934579439254,308.7383177570093,906.7507788161994,1043.8099688473521,1025.5856697819315,321,25.270701728752975,16.249183966929632,0.7658620979546041,0.9610778443113772,0.7278911564625851,-0.8115925409492071
1149,31861.2,1423.625,172.3625,1923.775,17840.2,1068.025,1706.25,379.0875,23147.725,1125.1625,774.35,908.6,1509.3375,1021.125,80,11.420700836097323,9.38589859376106,0.5697297546574293,0.851063829787234,0.6060606060606061,-0.8687782406001998
1150,17282.346534653465,1261.5841584158416,189.20792079207922,1269.3267326732673,9643.089108910892,982.039603960396,889.8118811881188,487.2079207920792,12566.49504950495,1844.2277227722773,294.54455445544556,897.0297029702971,1536.6930693069307,1023.2673267326733,101,15.15907903008973,9.203266664254746,0.7946158748643745,0.8559322033898306,0.5611111111111111,-0.22805302754882087
1151,28308.264150943396,1478.8867924528302,222.77358490566039,1013.6037735849056,16843.037735849055,1209.6415094339623,1009.8301886792453,436.77358490566036,21343.150943396227,1248.9622641509434,410.1320754716981,946.0566037735849,1852.0,1019.9622641509434,53,9.680958310742696,7.067840935133214,0.6833653395216541,0.9137931034482759,0.654320987654321,1.029795004150959
1152,11873.15909090909,1412.9318181818182,207.98863636363637,278.1931818181818,7345.352272727273,915.0227272727273,468.29545454545456,390.8863636363636,8647.46590909091,1719.465909090909,329.03409090909093,899.2045454545455,2009.1136363636363,1021.6477272727273,88,12.190128012929362,9.299535340047457,0.6465468326006713,0.9166666666666666,0.7333333333333333,-0.21263795412266048
1153,18846.90163934426,1427.2295081967213,202.0655737704918,718.311475409836,12020.147540983606,848.7213114754098,1232.8032786885246,747.344262295082,13003.295081967213,1245.0655737704917,357.4918032786885,956.7213114754098,246.13114754098362,1020.7540983606557,61,10.230977661810707,7.986822736013698,0.6249672373299959,0.9384615384615385,0.5545454545454546,-0.8615229203626935
1154,27616.585365853658,2489.9024390243903,418.280487804878,1892.060975609756,17943.365853658535,1568.7439024390244,1428.4878048780488,610.0487804878048,18771.317073170732,1884.341463414634,802.8170731707318,1109.2439024390244,425.5243902439024,1021.3658536585366,82,12.136495687203727,8.863090425979518,0.6831435146248525,0.9318181818181818,0.7454545454545455,0.87591164029373
1155,16794.41176470588,1712.9663865546217,199.15126050420167,828.7983193277311,10647.840336134454,1382.0840336134454,652.8403361344538,600.1680672268908,11587.974789915967,2838.924369747899,390.66386554621846,907.4957983193277,472.60504201680675,1025.672268907563,119,20.74593646394936,7.826702678219944,0.9261056063467825,0.875,0.5,-0.5321673130009874
1156,25350.927710843374,1330.8433734939758,165.12048192771084,2339.156626506024,14688.867469879518,1075.3975903614457,1394.012048192771,631.0240963855422,18052.518072289156,1063.698795180723,279.73493975903614,902.2530120481928,1366.9277108433735,1021.710843373494,83,12.531950159759734,8.997250441729184,0.6960998750648377,0.8924731182795699,0.6916666666666667,0.3775038305415291
1157,17945.21794871795,1305.2820512820513,144.51282051282053,593.0512820512821,9839.410256410256,1240.6025641025642,527.1923076923077,391.7564102564103,12177.064102564103,3617.2179487179487,264.0128205128205,888.6025641025641,1422.2435897435898,1022.7307692307693,78,12.245616074005616,8.335119062256608,0.7325980893775075,0.9176470588235294,0.65,-0.12066651791086812
1158,17766.05617977528,1437.6629213483145,304.14606741573033,559.3033707865169,11146.775280898877,1282.247191011236,490.5168539325843,472.80898876404495,12642.876404494382,2078.61797752809,339.6741573033708,915.6516853932584,658.1685393258427,1024.258426966292,89,13.29013096910962,8.782384509922027,0.7505444100110806,0.9270833333333334,0.6223776223776224,0.6400936744927251
1159,28546.885245901638,1433.4098360655737,188.91803278688525,345.26229508196724,17365.16393442623,1187.377049180328,460.39344262295083,438.5409836065574,20321.737704918032,1158.3934426229507,356.6885245901639,912.016393442623,785.7540983606557,1022.327868852459,61,9.178496160162075,8.745146922330349,0.3036411527572041,0.953125,0.7530864197530864,-1.0291068019012208
1160,32223.594339622643,1519.632075471698,198.99056603773585,2268.5849056603774,17634.962264150945,1156.5377358490566,1762.2358490566037,395.6320754716981,21606.311320754718,1246.5943396226414,362.89622641509436,953.3207547169811,1090.122641509434,1023.0188679245283,106,14.960792132098895,9.504916733204691,0.7722475418898159,0.8412698412698413,0.6022727272727273,1.4789621634240804
1161,10929.70625,1776.30625,131.9125,480.01875,6198.45,1261.05,459.025,485.6,7587.8875,2502.64375,273.4125,907.70625,1268.44375,1023.3625,160,16.48703271735032,12.490981833988075,0.6526905399947894,0.9195402298850575,0.7239819004524887,-1.4657595082774757
1162,20894.255102040817,1571.4183673469388,209.79591836734693,392.7142857142857,12301.122448979591,1107.0714285714287,528.1428571428571,440.9795918367347,15514.122448979591,1850.6122448979593,344.40816326530614,923.1938775510204,1573.5510204081634,1024.0204081632653,98,11.791878250657158,10.679239264184677,0.4240396678416671,0.9245283018867925,0.6853146853146853,-0.10593758966878343
1163,17457.279411764706,1185.9264705882354,232.66176470588235,270.5735294117647,10289.04411764706,774.75,2132.044117647059,388.88235294117646,12702.735294117647,1228.735294117647,361.0147058823529,894.7794117647059,1987.9705882352941,1022.4117647058823,68,10.00888463992505,8.926579409839704,0.45230060770596286,0.8947368421052632,0.6181818181818182,1.3599698438240413
